,combinatory,Stat_ttest,p_ttest,df_ttest,Stat_wctest,p_wctest,Stat_kstest,p_kstest,Stat_mutest,p_mutest,index_ttest,index_wctest,index_kstest,index_mutest
1804,"(26, 50)",-3.4043585493425508,0.0009229639189144757,111.29200776871816,1258.0,0.0003795907247459529,0.4193548387096775,1.5783880769922747e-07,3083.5,0.0007261438868697462,0,0,0,0
1805,"(26, 51)",22.930139069917043,3.693273791750651e-47,127.99951823782123,0.0,5.565062522327962e-17,0.967741935483871,2.988006733509631e-38,8635.0,7.851756687519148e-32,0,0,0,0
1806,"(26, 52)",0.4204766542113482,0.6748963375854127,118.88462374628453,2084.5,0.6987492493812613,0.3763440860215054,3.8061368620248544e-06,4628.5,0.40834848733878926,1,1,0,1
1807,"(26, 53)",-8.8036652999548,1.4182695428284635e-15,171.05512636711504,188.5,1.9797305308022855e-14,0.5591397849462365,4.718469895117598e-13,1511.0,1.8082960829828242e-14,0,0,0,0
1808,"(26, 54)",-7.370106260258073,3.087173842220487e-11,112.37391059620023,437.5,2.1162888924099886e-11,0.5376344086021505,4.231040172025421e-12,1892.0,3.4652280703131266e-11,0,0,0,0
1809,"(26, 55)",-23.589244955144224,2.6158009443612426e-45,112.24004205542634,0.0,5.565062522327962e-17,0.967741935483871,2.988006733509631e-38,20.5,9.670328647897699e-32,0,0,0,0
1810,"(26, 56)",-7.370103361907605,3.114747772899653e-11,112.12540115874943,438.5,2.1716593307617304e-11,0.5376344086021505,4.231040172025421e-12,1893.5,3.5621783218824677e-11,0,0,0,0
1811,"(26, 57)",-21.514685273557177,9.123133593913528e-39,97.31297327166999,4.0,6.343911306909233e-17,0.956989247311828,2.0477724868212407e-37,157.0,7.290015200465326e-30,0,0,0,0
1812,"(26, 58)",18.25150523301132,2.3892719385796418e-35,112.01005986212142,11.0,7.947346917626984e-17,0.8817204301075269,7.962912998942335e-32,8101.5,7.964460178699713e-25,0,0,0,0
1813,"(26, 59)",-1.0771233497786181,0.28345906307493546,127.49243548907756,1653.5,0.04149534823238129,0.30107526881720426,0.0004363960539464239,3580.5,0.04279890093996007,1,0,0,0
1814,"(26, 60)",-22.512598176574052,2.6152449658353275e-49,145.83285956479358,3.0,6.132384589663469e-17,0.8817204301075269,7.962912998942335e-32,110.5,1.6954596183981484e-30,0,0,0,0
1815,"(26, 61)",-13.799514603649184,4.65665447154437e-26,113.86267308096006,46.5,2.487745955780434e-16,0.7419354838709677,1.1693766620174643e-22,643.5,1.168293126860748e-23,0,0,0,0
1816,"(26, 62)",19.92810995768025,4.433239129063246e-39,114.86580401700309,0.0,5.567604535269579e-17,0.935483870967742,9.017018661911512e-36,8610.0,1.7513831820561032e-31,0,0,0,0
1817,"(26, 63)",-14.070082818081461,9.54883661888886e-25,92.84046949205042,1.0,5.755039370469098e-17,0.956989247311828,2.0477724868212407e-37,76.5,5.799449687720303e-31,0,0,0,0
1818,"(26, 64)",-10.912051024481395,1.7438242636901378e-19,115.55594312638456,204.0,3.1393285300838387e-14,0.7311827956989247,5.101778063656103e-22,1300.0,1.749635144891711e-16,0,0,0,0
1819,"(26, 65)",-51.09402729280144,4.1698811333348006e-81,115.43837738507308,0.0,5.56615182224278e-17,1.0,8.159117334355236e-41,0.0,4.993094897149716e-32,0,0,0,0
1820,"(26, 66)",12.610626213688063,2.744789704159903e-26,173.27176693119998,16.5,9.484964238063715e-17,0.7311827956989247,5.101778063656103e-22,7826.5,1.4272302139878258e-21,0,0,0,0
1821,"(26, 67)",16.782609576171154,8.502709586168729e-37,156.29009265068882,3.0,6.12440937096465e-17,0.8387096774193549,7.75827517850106e-29,8380.5,2.237507905680035e-28,0,0,0,0
1822,"(26, 68)",16.794718380031863,8.28596421860795e-37,156.05073988986135,3.0,6.127199583160125e-17,0.8387096774193549,7.75827517850106e-29,8380.5,2.2378931199258206e-28,0,0,0,0
1823,"(26, 69)",-27.498575857269593,1.7768391759350714e-53,119.34526612934117,0.0,5.561432976001365e-17,0.956989247311828,2.0477724868212407e-37,11.0,7.131019230768683e-32,0,0,0,0
1824,"(26, 70)",-47.06465627497365,1.4900703557632952e-70,101.0698497255282,0.0,5.568331026009165e-17,1.0,8.159117334355236e-41,0.0,4.999280495149068e-32,0,0,0,0
1825,"(26, 71)",2.214465987423099,0.028783275492168227,114.14279284356004,1696.0,0.0607043977489807,0.2903225806451613,0.0007883546570811125,4653.0,0.3715560448159019,0,1,0,1
1826,"(26, 72)",-18.6252891693529,4.199317954536839e-37,119.25345324191704,0.0,5.568331026009165e-17,0.903225806451613,2.2422672237121854e-33,83.5,7.2348316402722525e-31,0,0,0,0
1827,"(26, 73)",-19.29545709111925,4.0511977198624457e-38,116.76529641139643,2.0,5.938241635170968e-17,0.8602150537634409,2.594764261934124e-30,154.5,6.738220064885807e-30,0,0,0,0
1828,"(26, 74)",-2.039116511259315,0.04396449833769302,104.412864891425,1764.0,0.1063003571458026,0.32258064516129037,0.00012536611591669995,4045.0,0.4472139542247282,0,1,0,1
1829,"(26, 75)",-26.502468543159914,4.9385695272365e-46,96.31859690467779,0.0,5.568331026009165e-17,1.0,8.159117334355236e-41,0.0,4.995372936158493e-32,0,0,0,0
1830,"(26, 76)",-7.030733398196666,6.238386981807982e-11,154.28324999082707,673.5,6.890305765291756e-09,0.47311827956989244,1.820677558014074e-09,2215.5,9.227780179312206e-09,0,0,0,0
1831,"(26, 77)",-5.868555777721364,3.361484787410805e-08,131.93511634188027,772.0,6.090241505806916e-08,0.4086021505376344,3.612359323498378e-07,2321.5,4.880947153262367e-08,0,0,0,0
1832,"(26, 78)",-13.824868222253038,4.494584956778251e-25,101.47698579513508,6.0,6.762817875685012e-17,0.8817204301075269,7.962912998942335e-32,144.0,4.8408640241424424e-30,0,0,0,0
1833,"(26, 79)",-33.35039313753141,9.907241623264238e-55,96.38900900013932,0.0,5.570874448462588e-17,1.0,8.159117334355236e-41,0.0,4.984642441905099e-32,0,0,0,0
1834,"(26, 80)",-9.326060659477097,4.538514197111372e-15,95.0477561634628,174.5,1.3042172247145757e-14,0.7204301075268817,2.178457220253676e-21,1232.0,3.6591643496188145e-17,0,0,0,0
1835,"(26, 81)",-3.278149268811691,0.0013690267519855454,119.37244297281462,1191.0,0.0001386161627351533,0.3978494623655914,8.091488639676162e-07,2863.5,6.926150980657852e-05,0,0,0,0
1836,"(27, 28)",33.8962076239827,5.1580960970874635e-58,103.97512980836751,0.0,5.570147644434668e-17,1.0,8.159117334355236e-41,8649.0,5.038191535410554e-32,0,0,0,0
1837,"(27, 29)",28.578819517257568,1.3306496584037812e-57,128.79142016859262,0.0,5.569420929930608e-17,0.989247311827957,5.9643388557606645e-40,8647.0,5.380756232323186e-32,0,0,0,0
1838,"(27, 30)",35.06455972605106,4.865078700103996e-59,102.90174004468501,0.0,5.57123788405127e-17,1.0,8.159117334355236e-41,8649.0,5.041146324907645e-32,0,0,0,0
1839,"(27, 31)",34.61761976015255,2.840184939729908e-58,102.23039556334237,0.0,5.570511035257526e-17,1.0,8.159117334355236e-41,8649.0,5.040161208070906e-32,0,0,0,0
1840,"(27, 32)",29.47211824177879,1.4594444281270664e-54,111.89500712669108,0.0,5.568331026009165e-17,1.0,8.159117334355236e-41,8649.0,5.049033996305206e-32,0,0,0,0
1841,"(27, 33)",29.052908920419434,2.0103042837586898e-54,113.63417455600174,0.0,5.56615182224278e-17,1.0,8.159117334355236e-41,8649.0,5.047389743351969e-32,0,0,0,0
1842,"(27, 34)",-0.9875496763389078,0.32491541414951375,154.6885822033989,1786.0,0.12583370750520126,0.2043010752688172,0.041230293613639675,3582.5,0.04339671749931596,1,1,0,0
1843,"(27, 35)",6.723421546040925,2.2682006605482245e-10,180.05444934964171,693.0,1.0734519713274622e-08,0.5483870967741935,1.428216354228677e-12,6949.5,8.732433354928831e-13,0,0,0,0
1844,"(27, 36)",1.8050697257722632,0.07314735174294332,144.39545110758166,1655.5,0.04227732622583583,0.15053763440860213,0.2426399621888428,4665.0,0.35433813398813785,1,0,1,1
1845,"(27, 37)",29.829763683198927,1.62835955372654e-50,96.5349859803799,0.0,5.57123788405127e-17,1.0,8.159117334355236e-41,8649.0,5.041474738751636e-32,0,0,0,0
1846,"(27, 38)",35.49590559342443,1.0228998992859007e-60,106.16449168720979,0.0,5.569784275992784e-17,1.0,8.159117334355236e-41,8649.0,5.051007786725808e-32,0,0,0,0
1847,"(27, 39)",19.275534010616983,3.3045917166255513e-38,117.64262938500228,1.0,5.753164160143668e-17,0.924731182795699,5.793541223601557e-35,8596.0,2.7708478794164785e-31,0,0,0,0
1848,"(27, 40)",19.157272922921,5.320035403604857e-37,111.10366828124707,5.5,6.65959839092519e-17,0.946236559139785,1.3735427130684675e-36,8612.5,1.6337544070528386e-31,0,0,0,0
1849,"(27, 41)",35.09478958529089,3.1065030720793042e-62,111.92676952653574,0.0,5.569784275992784e-17,1.0,8.159117334355236e-41,8649.0,5.046732187833035e-32,0,0,0,0
1850,"(27, 42)",35.42063548978119,4.3478715572876485e-65,119.10846092135877,0.0,5.57123788405127e-17,1.0,8.159117334355236e-41,8649.0,5.050349773312388e-32,0,0,0,0
1851,"(27, 43)",33.32176049596796,1.641400347592996e-61,116.86541123238754,0.0,5.570147644434668e-17,1.0,8.159117334355236e-41,8649.0,5.048047382101536e-32,0,0,0,0
1852,"(27, 44)",20.66997716933611,1.1264931492498139e-42,128.43201802514656,0.0,5.569420929930608e-17,0.956989247311828,2.0477724868212407e-37,8633.5,8.314826622213301e-32,0,0,0,0
1853,"(27, 45)",20.593673131387824,4.3291380913553385e-40,113.23264512997214,1.5,5.848217589461523e-17,0.956989247311828,2.0477724868212407e-37,8631.5,8.88036558067666e-32,0,0,0,0
1854,"(27, 46)",-3.7407539667918472,0.0002483418657055351,175.28140487455408,1375.0,0.0018992053509271686,0.27956989247311825,0.0013938716778410364,2959.0,0.00020059137718854187,0,0,0,0
1855,"(27, 47)",18.323609354709795,1.9503119086709983e-40,153.1201172318134,3.0,6.139970126996942e-17,0.935483870967742,9.017018661911512e-36,8490.5,7.702343176047132e-30,0,0,0,0
1856,"(27, 48)",19.520894147427708,1.824799857145481e-40,130.00653691196808,7.0,6.992129023925844e-17,0.935483870967742,9.017018661911512e-36,8554.0,1.0516606872832885e-30,0,0,0,0
1857,"(27, 49)",21.897967675243585,2.2528534466705136e-40,102.1526315700491,0.0,5.569057606246827e-17,1.0,8.159117334355236e-41,8649.0,5.033270624727541e-32,0,0,0,0
1858,"(27, 50)",26.33424505485362,1.9655791109595213e-51,118.84721128069366,0.0,5.56869430494015e-17,1.0,8.159117334355236e-41,8649.0,5.049033996305206e-32,0,0,0,0
1859,"(27, 51)",35.27793545015864,1.8251199814344982e-60,106.19429197650227,0.0,5.56869430494015e-17,1.0,8.159117334355236e-41,8649.0,5.05166588342551e-32,0,0,0,0
1860,"(27, 52)",28.298998560737484,1.1889046031241145e-52,111.26456123655507,0.0,5.570147644434668e-17,1.0,8.159117334355236e-41,8649.0,5.0513368246642e-32,0,0,0,0
1861,"(27, 53)",27.39534088312938,1.7568746752251927e-47,97.11439263460872,0.0,5.571601342024781e-17,1.0,8.159117334355236e-41,8649.0,5.032942730084829e-32,0,0,0,0
1862,"(27, 54)",24.989425800986773,7.832387642102282e-49,117.44674693910186,0.0,5.569420929930608e-17,0.989247311827957,5.9643388557606645e-40,8647.0,5.382507506194253e-32,0,0,0,0
1863,"(27, 55)",18.94123560664944,1.5893489899991763e-37,117.61252377569723,2.0,5.94481924850787e-17,0.913978494623656,3.6432214330793022e-34,8589.5,3.4068423575233812e-31,0,0,0,0
1864,"(27, 56)",24.95439745858928,7.702512451540257e-49,117.7561116896303,0.0,5.569420929930608e-17,0.989247311827957,5.9643388557606645e-40,8647.0,5.381806930210569e-32,0,0,0,0
1865,"(27, 57)",10.828136888571958,4.232378953409472e-21,169.48619611392573,122.0,2.6460246343630764e-15,0.6559139784946237,8.405835493649392e-18,7660.0,1.042635304985198e-19,0,0,0,0
1866,"(27, 58)",34.50598434941739,1.8425235533368768e-63,117.90211197559437,0.0,5.569784275992784e-17,1.0,8.159117334355236e-41,8649.0,5.033270624727541e-32,0,0,0,0
1867,"(27, 59)",28.19150014251564,3.5381259202265e-51,106.41181416214374,0.0,5.567604535269579e-17,1.0,8.159117334355236e-41,8649.0,5.028354383414761e-32,0,0,0,0
1868,"(27, 60)",23.319912987952176,1.9058212992696002e-42,100.98407095088547,0.0,5.569784275992784e-17,1.0,8.159117334355236e-41,8649.0,5.044760020556389e-32,0,0,0,0
1869,"(27, 61)",22.867973342562337,9.673422823663692e-45,115.73055031926394,0.0,5.570874448462588e-17,1.0,8.159117334355236e-41,8649.0,5.05495761658373e-32,0,0,0,0
1870,"(27, 62)",34.97196854313413,5.147643256194648e-63,114.69195254511351,0.0,5.57123788405127e-17,1.0,8.159117334355236e-41,8649.0,5.047718552322203e-32,0,0,0,0
1871,"(27, 63)",1.5968711312411006,0.11253234699674435,141.0544382051383,1694.0,0.059668518572017964,0.34408602150537637,3.304614937233448e-05,5255.5,0.011256725867631556,1,1,0,0
1872,"(27, 64)",24.145116405770747,1.2159967993483722e-46,114.02552398187018,0.0,5.569420929930608e-17,1.0,8.159117334355236e-41,8649.0,5.036878835758026e-32,0,0,0,0
1873,"(27, 65)",10.042508511445062,2.1841071795032343e-17,114.13645378793656,205.0,3.236161261980104e-14,0.6451612903225807,3.087668706071486e-17,7504.5,4.678310963133193e-18,0,0,0,0
1874,"(27, 66)",31.785215035195375,4.938941993986163e-53,96.83429641329403,0.0,5.569057606246827e-17,1.0,8.159117334355236e-41,8649.0,4.997977645663439e-32,0,0,0,0
1875,"(27, 67)",32.90285287832755,3.743877378683457e-55,99.13185606479519,0.0,5.569057606246827e-17,1.0,8.159117334355236e-41,8649.0,5.04936290933289e-32,0,0,0,0
1876,"(27, 68)",32.909555310291324,3.569585877897814e-55,99.16896289537802,0.0,5.567967769452712e-17,1.0,8.159117334355236e-41,8649.0,5.050349773312388e-32,0,0,0,0
1877,"(27, 69)",19.124081227854518,6.549501015567681e-37,110.93242178554543,0.0,5.56869430494015e-17,0.967741935483871,2.988006733509631e-38,8619.5,1.3064341151679538e-31,0,0,0,0
1878,"(27, 70)",2.0341861110807713,0.04375059195354624,145.41679501004452,1791.5,0.1311276592490605,0.17204301075268824,0.1274794396665772,4764.5,0.23122980626504863,0,1,1,1
1879,"(27, 71)",28.657910706102026,2.6186171993980626e-54,115.43169231123028,0.0,5.570511035257526e-17,1.0,8.159117334355236e-41,8649.0,5.053969877905857e-32,0,0,0,0
1880,"(27, 72)",22.034276148605002,2.4616515633146967e-42,110.99777867569097,0.0,5.569784275992784e-17,0.989247311827957,5.9643388557606645e-40,8646.0,5.564591023733984e-32,0,0,0,0
1881,"(27, 73)",21.423433508886955,1.3783705228313755e-41,112.94186319426102,0.0,5.56615182224278e-17,0.978494623655914,4.267187967340601e-39,8642.0,6.328523388295842e-32,0,0,0,0
1882,"(27, 74)",25.748049823472716,1.8356886636881622e-53,132.71912561285748,0.0,5.569057606246827e-17,0.989247311827957,5.9643388557606645e-40,8648.0,5.216179220112229e-32,0,0,0,0
1883,"(27, 75)",5.882967898365931,1.9670713127626404e-08,177.24933745415794,739.5,3.015403863793264e-08,0.4838709677419355,6.992265167958498e-10,6713.5,7.700177239620339e-11,0,0,0,0
1884,"(27, 76)",27.393550167206698,3.961528075721581e-48,99.44937672383404,0.0,5.570511035257526e-17,1.0,8.159117334355236e-41,8649.0,5.039176278250153e-32,0,0,0,0
1885,"(27, 77)",26.982373299509373,6.02039553532361e-49,104.68172465212876,0.0,5.569784275992784e-17,1.0,8.159117334355236e-41,8649.0,5.043117119766133e-32,0,0,0,0
